"uriPasivo","codigoPasivo","uriPersona","codigoPersona","nombrePasivo","organismo","IDORPortal","cargo","inicioPasivo","finPasivo"
"http://datos.infolobby.cl/infolobby/pasivo/AD02362","AD02362","http://datos.infolobby.cl/infolobby/persona/2d817c8e581c55da92353052518f506f","2d817c8e581c55da92353052518f506f","Paulo Muñoz Rojas","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-01-08,2016-12-22
"http://datos.infolobby.cl/infolobby/pasivo/AD0231316","AD0231316","http://datos.infolobby.cl/infolobby/persona/6a071ce6bb10d3a66fbd9b8846f6c815","6a071ce6bb10d3a66fbd9b8846f6c815","Carlos  Castillo Villarroel","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-04-14,2015-04-15
"http://datos.infolobby.cl/infolobby/pasivo/AD0231988","AD0231988","http://datos.infolobby.cl/infolobby/persona/6a071ce6bb10d3a66fbd9b8846f6c815","6a071ce6bb10d3a66fbd9b8846f6c815","Carlos  Castillo Villarroel","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-04-24,2015-05-11
"http://datos.infolobby.cl/infolobby/pasivo/AD0234342","AD0234342","http://datos.infolobby.cl/infolobby/persona/6a071ce6bb10d3a66fbd9b8846f6c815","6a071ce6bb10d3a66fbd9b8846f6c815","Carlos  Castillo Villarroel","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-05-15,2015-05-18
"http://datos.infolobby.cl/infolobby/pasivo/AD0236442","AD0236442","http://datos.infolobby.cl/infolobby/persona/6a071ce6bb10d3a66fbd9b8846f6c815","6a071ce6bb10d3a66fbd9b8846f6c815","Carlos  Castillo Villarroel","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-06-16,2015-06-19
"http://datos.infolobby.cl/infolobby/pasivo/AD0233581","AD0233581","http://datos.infolobby.cl/infolobby/persona/f4376da2aed03e824b30e4d0ab863520","f4376da2aed03e824b30e4d0ab863520","Ernesto  Salazar Muñoz","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-05-04,2015-05-10
"http://datos.infolobby.cl/infolobby/pasivo/AD0235585","AD0235585","http://datos.infolobby.cl/infolobby/persona/41e6a38624409fc05a6afa4309af3f56","41e6a38624409fc05a6afa4309af3f56","Alberto Ardiles Loader","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-05-31,2015-06-06
"http://datos.infolobby.cl/infolobby/pasivo/AH0132583","AH0132583","http://datos.infolobby.cl/infolobby/persona/67118f6b90788e89978474492a57132b","67118f6b90788e89978474492a57132b","Josefina Montenegro Araneda","SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO","ah013","Jefe de servicio",2015-04-28,2015-11-23
"http://datos.infolobby.cl/infolobby/pasivo/AE0061495","AE0061495","http://datos.infolobby.cl/infolobby/persona/872a03c7c1917f32ce8d907a8ea1b652","872a03c7c1917f32ce8d907a8ea1b652","Michel  Jorratt de Luis","SERVICIO DE IMPUESTOS INTERNOS (SII)","ae006","Jefe de servicio",2015-04-28,2015-05-18
"http://datos.infolobby.cl/infolobby/pasivo/AH0083235","AH0083235","http://datos.infolobby.cl/infolobby/persona/9b57d58700110643f00ee7be57932793","9b57d58700110643f00ee7be57932793","Omar Hernandez Alcayaga","SERVICIO NACIONAL DE TURISMO","ah008","Jefe de servicio",2015-04-28,2016-04-08
"http://datos.infolobby.cl/infolobby/pasivo/AE0082628","AE0082628","http://datos.infolobby.cl/infolobby/persona/a1096e8c7c88e394be54c99669d2e6d8","a1096e8c7c88e394be54c99669d2e6d8","Eric Charles Parrado Herrera","SUPERINTENDENCIA DE BANCOS E INSTITUCIONES FINANCIERAS","ae008","Jefe de servicio",2015-04-28,2018-05-13
"http://datos.infolobby.cl/infolobby/pasivo/AB0924663","AB0924663","http://datos.infolobby.cl/infolobby/persona/8c445dc92705f6c4a46124f44eac54da","8c445dc92705f6c4a46124f44eac54da","Mariano Montenegro Corona","SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA)","ab092","Jefe de servicio",2015-05-14,2016-10-26
"http://datos.infolobby.cl/infolobby/pasivo/AH0031530","AH0031530","http://datos.infolobby.cl/infolobby/persona/1d4268b131b62147e0cab0fce6169b58","1d4268b131b62147e0cab0fce6169b58","Jorge Ignacio Pizarro Cristi ","COMITÉ DE INVERSIONES EXTRANJERAS","ah003","Jefe de servicio",2015-04-27,2015-11-09
"http://datos.infolobby.cl/infolobby/pasivo/AH0051716","AH0051716","http://datos.infolobby.cl/infolobby/persona/a4a570149f2923f603740a5ce33da665","a4a570149f2923f603740a5ce33da665","Felipe Irarrázabal Philippi","FISCALÍA NACIONAL ECONÓMICA (FNE)","ah005","Jefe de servicio",2015-04-23,2018-08-05
"http://datos.infolobby.cl/infolobby/pasivo/AK0041714","AK0041714","http://datos.infolobby.cl/infolobby/persona/66ac3670c745df08cc9104f1f622d6ab","66ac3670c745df08cc9104f1f622d6ab","Marcela Labraña Santana","SERVICIO NACIONAL DE MENORES (SENAME)","ak004","Jefe de servicio",2014-03-28,2016-04-22
"http://datos.infolobby.cl/infolobby/pasivo/AK0021899","AK0021899","http://datos.infolobby.cl/infolobby/persona/ffa6d1e6512ce8129e7ae67561e257c8","ffa6d1e6512ce8129e7ae67561e257c8","Teresa Angelica Alanis Zuleta","SERVICIO REGISTRO CIVIL E IDENTIFICACIÓN","ak002","Jefe de servicio",2015-04-24,2015-12-07
"http://datos.infolobby.cl/infolobby/pasivo/AC0043168","AC0043168","http://datos.infolobby.cl/infolobby/persona/3bbc6b805b5c56e20b9f14cdc5d4db3d","3bbc6b805b5c56e20b9f14cdc5d4db3d","Ricardo Antonio Herrera Saldías","AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI)","ac004","Jefe de servicio",2014-06-01,2016-08-07
"http://datos.infolobby.cl/infolobby/pasivo/AH0122597","AH0122597","http://datos.infolobby.cl/infolobby/persona/e1aecad38554a073c75f5d8dbdb30931","e1aecad38554a073c75f5d8dbdb30931","Bernardo Leonidas Troncoso Narvaez","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Jefe de servicio",2014-04-02,2018-04-03
"http://datos.infolobby.cl/infolobby/pasivo/AE0042189","AE0042189","http://datos.infolobby.cl/infolobby/persona/17fcd66465a413874846c72918369608","17fcd66465a413874846c72918369608","Rodrigo Fernando Egaña Baraona","DIRECCIÓN NACIONAL DEL SERVICIO CIVIL","ae004","Jefe de servicio",2014-03-11,2017-11-30
"http://datos.infolobby.cl/infolobby/pasivo/AC0021604","AC0021604","http://datos.infolobby.cl/infolobby/persona/1ff683a867bb4ddcb0f5903beb2fd878","1ff683a867bb4ddcb0f5903beb2fd878","Andres Rebolledo Smitmans","DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON)","ac002","Jefe de servicio",2015-04-28,2016-10-19
"http://datos.infolobby.cl/infolobby/pasivo/AK0041807","AK0041807","http://datos.infolobby.cl/infolobby/persona/b9365f3a5f6db4e0d92afdcc3db43afa","b9365f3a5f6db4e0d92afdcc3db43afa","Gonzalo Bascuñan Vargas","SERVICIO NACIONAL DE MENORES (SENAME)","ak004","Director regional de servicio público",2014-04-15,2015-09-11
"http://datos.infolobby.cl/infolobby/pasivo/AH0022279","AH0022279","http://datos.infolobby.cl/infolobby/persona/b95edc569ea4bed1c3071c79dad56516","b95edc569ea4bed1c3071c79dad56516","Hernán Patricio  Rebolledo Fernández","SUBSECRETARÍA DE PESCA","ah002","Director regional de servicio público",2015-04-28,2015-06-03
"http://datos.infolobby.cl/infolobby/pasivo/AH0122559","AH0122559","http://datos.infolobby.cl/infolobby/persona/080f60eb0253f3167bf505e203fc7703","080f60eb0253f3167bf505e203fc7703","Paola Moncada Venegas","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director regional de servicio público",2014-04-04,2018-04-03
"http://datos.infolobby.cl/infolobby/pasivo/AH0109134","AH0109134","http://datos.infolobby.cl/infolobby/persona/8fffb2282485ff28284ee4e2183b3560","8fffb2282485ff28284ee4e2183b3560","Cristian Alejandro López Luna","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director regional de servicio público",2015-01-01,2016-04-30
"http://datos.infolobby.cl/infolobby/pasivo/AJ0103749","AJ0103749","http://datos.infolobby.cl/infolobby/persona/93edc31e30008af7aa30774bc7683b4a","93edc31e30008af7aa30774bc7683b4a","Sandra Flores Contreras","JUNTA NACIONAL DE JARDINES INFANTILES (JUNJI)","aj010","Director regional de servicio público",2014-05-15,2018-12-10
"http://datos.infolobby.cl/infolobby/pasivo/AI0044335","AI0044335","http://datos.infolobby.cl/infolobby/persona/aa412295c8234fed9221a0cf6b007bee","aa412295c8234fed9221a0cf6b007bee","Francisco Barraza Lara","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional de servicio público",2015-05-11,2015-05-12
"http://datos.infolobby.cl/infolobby/pasivo/AH0122552","AH0122552","http://datos.infolobby.cl/infolobby/persona/37e5592b223f0c039004f161815b4f64","37e5592b223f0c039004f161815b4f64","Any Clarisa Dorador Alfaro","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director regional de servicio público",2014-04-14,2018-04-03
"http://datos.infolobby.cl/infolobby/pasivo/AH0102831","AH0102831","http://datos.infolobby.cl/infolobby/persona/564ffe896a10f53fec0cfb6b9ef535cd","564ffe896a10f53fec0cfb6b9ef535cd","Bernardo Alberto Pardo Pérez","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director regional de servicio público",2015-04-01,2018-04-01
"http://datos.infolobby.cl/infolobby/pasivo/AJ0103775","AJ0103775","http://datos.infolobby.cl/infolobby/persona/0109789857f9078315d374de0cbaad1b","0109789857f9078315d374de0cbaad1b","Andrés Esquivel Peña","JUNTA NACIONAL DE JARDINES INFANTILES (JUNJI)","aj010","Director regional de servicio público",2015-04-01,2018-08-15
"http://datos.infolobby.cl/infolobby/pasivo/AJ0113333","AJ0113333","http://datos.infolobby.cl/infolobby/persona/5305daad803d63ac807ea38fc7e44c1c","5305daad803d63ac807ea38fc7e44c1c","Rodrigo Alfredo Díaz Cordaro","SUPERINTENDENCIA DE EDUCACIÓN","aj011","Director regional de servicio público",2015-04-28,2015-10-19
"http://datos.infolobby.cl/infolobby/pasivo/AH0122578","AH0122578","http://datos.infolobby.cl/infolobby/persona/e193fbc35dba686f036d6e2f29b6563b","e193fbc35dba686f036d6e2f29b6563b","Wara Ortiz Mella","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director regional de servicio público",2014-04-14,2015-11-04
"http://datos.infolobby.cl/infolobby/pasivo/AC0021618","AC0021618","http://datos.infolobby.cl/infolobby/persona/083bcd17670237ef55d8203bc80f332f","083bcd17670237ef55d8203bc80f332f","RICARDO ARRIAGADA VICENCIO","DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON)","ac002","Director regional de servicio público",2015-04-28,2019-06-30
"http://datos.infolobby.cl/infolobby/pasivo/AH0092063","AH0092063","http://datos.infolobby.cl/infolobby/persona/123eb121d564f7ec1fd0929630b371fc","123eb121d564f7ec1fd0929630b371fc","Karina Alejandra Acevedo Auad","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director regional de servicio público",2015-04-28,2016-11-18
"http://datos.infolobby.cl/infolobby/pasivo/AC0021616","AC0021616","http://datos.infolobby.cl/infolobby/persona/177adbfe31e81fe2bde7ae64518693eb","177adbfe31e81fe2bde7ae64518693eb","Sandra Ibañez Hinojosa","DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON)","ac002","Director regional de servicio público",2015-04-28,2017-04-17
"http://datos.infolobby.cl/infolobby/pasivo/AK0026374","AK0026374","http://datos.infolobby.cl/infolobby/persona/18530a5ef934412c3987a6ca1d7eba12","18530a5ef934412c3987a6ca1d7eba12","Fernando Miguel  Alvarado Ishihara","SERVICIO REGISTRO CIVIL E IDENTIFICACIÓN","ak002","Director regional de servicio público",2015-06-16,2015-06-19
"http://datos.infolobby.cl/infolobby/pasivo/AH0092048","AH0092048","http://datos.infolobby.cl/infolobby/persona/31d616bc94bf0277d9c6a987334d86e3","31d616bc94bf0277d9c6a987334d86e3","Marco Cid Bascur","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director regional de servicio público",2015-04-28,2016-09-01
"http://datos.infolobby.cl/infolobby/pasivo/AK0022335","AK0022335","http://datos.infolobby.cl/infolobby/persona/44c9d0a889c1270377bf022282f859b8","44c9d0a889c1270377bf022282f859b8","Pablo Alberto Fernando  Yermany Ramírez ","SERVICIO REGISTRO CIVIL E IDENTIFICACIÓN","ak002","Director regional de servicio público",2015-04-27,2015-12-08
"http://datos.infolobby.cl/infolobby/pasivo/AH0082487","AH0082487","http://datos.infolobby.cl/infolobby/persona/4f70cb718ff037865970d7f9c6e6e3d6","4f70cb718ff037865970d7f9c6e6e3d6","Claudia  Aros Pardo","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de servicio público",2014-05-05,2015-06-30
"http://datos.infolobby.cl/infolobby/pasivo/AH0092054","AH0092054","http://datos.infolobby.cl/infolobby/persona/561035f495e4d784bea7ebb3dddb07ba","561035f495e4d784bea7ebb3dddb07ba","Edgardo Lovera Riquelme","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director regional de servicio público",2015-04-28,2015-07-31
"http://datos.infolobby.cl/infolobby/pasivo/AK0026373","AK0026373","http://datos.infolobby.cl/infolobby/persona/5a5e80403d4e6e0321f05165c4edc651","5a5e80403d4e6e0321f05165c4edc651","Carla Graciela Couchot Fernández","SERVICIO REGISTRO CIVIL E IDENTIFICACIÓN","ak002","Director regional de servicio público",2015-06-16,2015-06-19
"http://datos.infolobby.cl/infolobby/pasivo/AJ0113341","AJ0113341","http://datos.infolobby.cl/infolobby/persona/62c11eb5ee64c8c53c274c3ded1ea05d","62c11eb5ee64c8c53c274c3ded1ea05d","Francisco Yaschin Brizuela Tapia","SUPERINTENDENCIA DE EDUCACIÓN","aj011","Director regional de servicio público",2015-04-28,2018-04-30
"http://datos.infolobby.cl/infolobby/pasivo/AC0021627","AC0021627","http://datos.infolobby.cl/infolobby/persona/7a2f0ed5f81befe0ad30d331b6a11289","7a2f0ed5f81befe0ad30d331b6a11289","INGRID ENCINA CANDIA","DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON)","ac002","Director regional de servicio público",2015-04-28,2019-06-30
"http://datos.infolobby.cl/infolobby/pasivo/AK0032626","AK0032626","http://datos.infolobby.cl/infolobby/persona/8cae5070753663adff2aaa988a80efec","8cae5070753663adff2aaa988a80efec","Roberto Ignacio Cares Silva","SERVICIO MÉDICO LEGAL (SML)","ak003","Director regional de servicio público",2015-04-28,2017-10-16
"http://datos.infolobby.cl/infolobby/pasivo/AI0041952","AI0041952","http://datos.infolobby.cl/infolobby/persona/a0eda9fcc32fb0b4fdecc79e8069f58a","a0eda9fcc32fb0b4fdecc79e8069f58a","Danisa Astudillo Peiretti","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional de servicio público",2015-04-28,2017-06-15
"http://datos.infolobby.cl/infolobby/pasivo/AE0036587","AE0036587","http://datos.infolobby.cl/infolobby/persona/a38db0df063a5b53f846231a211c2367","a38db0df063a5b53f846231a211c2367","Andrés Eleander Castillo Gómez","TESORERIA GENERAL DE LA REPUBLICA","ae003","Director regional de servicio público",2015-06-01,2015-10-30
"http://datos.infolobby.cl/infolobby/pasivo/AH0122569","AH0122569","http://datos.infolobby.cl/infolobby/persona/a9c900152bce25102422556682d8c5e9","a9c900152bce25102422556682d8c5e9","Carlos Andres Burgos Martinez","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director regional de servicio público",2014-04-14,2015-09-03
