"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"aq0016712","Valparaiso","Víctor Hugo Osorio Reyes","AQ001683","SUBSECRETARÍA DE BIENES NACIONALES","aq001","Sr. Ministro",2015-03-06,2015-03-07,"Consejo de Ministros en Cerro Castillo, Valparaiso - ",142897,"   Ministerio de Bienes Nacionales - "
"ar0012112","Valparaiso","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-01-06,2015-01-06,"Congreso de Valparaiso. Sesión Ordinaria para tratar tema: Recursos Fitogenéticos para la Alimentación y la Agricultura y sus dos Anexos, adoptado por la Conferencia de la Organización de las Naciones Unidas para la Agricultura y la Alimentación. - ",81000,"   Subsecretaría de Agricultura - "
"ar0012462","VI Región.  Coltauco","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-01-10,2015-01-10,"Lanzamiento Calendario Regional de Concurso 2015, de la Comisión Nacional de Riego. - ",86000,"   Subsecretaría de Agricultura - "
"ar0012472","Valparaíso","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-01-13,2015-01-13,"Asistir a la Cámara de Diputados para ver el Proyecto de ley ""para la aplicación de la convención sobre el Comercio Internacional de Especies Amenazadas de Flora y Fauna Silvestre"" además, ver el Proyecto de Ley ""Informe de la Comisión de Agricultura, Silvicultura y Desarrollo Rural"". - ",81000,"   Subsecretaría de Agricultura - "
"ar0013042","Alemania-Berlin","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-01-14,2015-01-18,"Asistir al Global Forum for Food and Agriculture 2015 y acompañar a S.E. La Presidenta de la República a Nueva York y Filadelfia.  Este tramo viajo en avión presidencial, sin costo para el Ministro. - ",8640000,"   Subsecretaría de Agricultura -     Subsuecretaría de Agricultura - "
"ar0013192","Puerto Montt","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-01-23,2015-01-24,"Participar al Inicio de la XIII Fiesta del Cordero y VIII Feria Ovina de Quellón. - ",424000,"   Subsecretaría de Agricultura - "
"ar0013202","La Serena IV Región","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-01-25,2015-01-26,"Reuniones con Intendenta, Gobernador. Además inauguración Bodega Campo Lindo de la Primera Casa Especializada y dedicada exclusivamente a la elaboración de espumantes mediante metodo tradicional en Chile. - ",342000,"   Subsecretaría de Agricultura - "
"ar0014242","V y IV","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-02-02,2015-02-03,"Reuniones con Intendenta, Gobernador, Seremis de Agricultura. Entrega de Bonos a usuarios de INDAP. Además entrevistas con medios locales. - ",293000,"   Subsecretaría de Agricultura - "
"ar0014392","Quillota","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2015-02-12,2015-02-12,"Entrega de títulos de aprovechamiento de aguas a Comunidad Dren Los Caleos, comuna Los Nogales - ",7400,"   Subsecretaría de Agricultura - "
"ar0014512","Valdivia","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2015-02-24,2015-02-25,"1) Reunión con la Secretaria Regional de Agricultura de la Región de Los Ríos y Directores  del Agro; 2) Visita Paillaco para reunirse con Intendente, Gobernadora, Seremi y los Directores del Agro 3) Realizó visitas en terreno a distintos predios  de pequeños agricultores a fin de constatar el estado de AFC y al recinto MINERVA en cuarentena 4) Reunión con agricultores y gremios del sector. - ",462489,"   Subsecretaría de Agricultura - "
"ar0014912","Los Andes","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-03-04,2015-03-04,"visitar el Fundo El Guindal, Agrícola Brown, en Los Andes. - ",91000,"   Subsecretaría de Agricultura - "
"ar0015122","Chillán","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2015-03-10,2015-03-10,"Inauguración año académico Facultad de Medicina Veterinaria de la Universidad de Concepción. - ",61588,"   Subsecretaría de Agricultura - "
"ar0015212","Valparaíso","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-03-07,2015-03-07,"Consejo de Gabinete con S .E. la Presidenta de la República - ",99000,"   Subsecretaría de Agricultura - "
"ar0015222","Temuco","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-03-11,2015-03-12,"Reuniones con Intendente y Gabinete del Agro - ",359000,"   Subsecretaría de Agricultura - "
"ar0015232","Maria Pinto","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-03-14,2015-03-14,"Visita Empresa de Semilleros y Plantas de Semillas de Alfalfa - ",35000,"   Subsecretaría de Agricultura - "
"ar0015562","Valdivia","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2015-03-11,2015-03-13,"Reunirse con la Seremi de la Región de Los Ríos, Directivos del Agro y agricultores, para abordar los temas sobre escasez hídrica y zona de emergencia agrícola. - ",582058,"   Subsecretaría de Agricultura - "
"ar0015572","Calama/San Pedro de Atacama","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2015-03-18,2015-03-19,"Ceremonia inauguración de la segunda etapa de riego en la localidad de Santiago de Río Grande en Calama. Lanzamiento de proyectos de Desarrollo Sustentable en San Pedro de Atacama. - ",526,"   Subsecretaría de Agricultura - "
"ar0015692","Aysen","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-03-19,2015-03-21,"Asistir primera reunión de la Mesa de la Carne, entrega de bono de riego, lanzamiento seguro ovino y reuniones con Intendenta, Gobernador y Directores Regionales - ",538000,"   Subsecretaría de Agricultura - "
"ar0015702","Concepción","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2015-03-26,2015-03-26,"Cuenta Pública del Minagri - ",298000,"   Subsecretaría de Agricultura - "
"ar0015852","Concepción /Calama/San Pedro de Atacama","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2015-03-26,2015-03-28,"Cuenta Pública Minagri 2014 Ceremonia de “Inauguración de Embalse de Regulación Corta” de la Comunidad Atacameña de Talabre y a la posterior “Entrega de Bonificación de la Ley Nº 18.450 de Fomento al Riego”, que beneficia a la Comunidad Atacameña de Peine. Reuniones con pequeños agricultores y  directivas del  agro Regional de Antofagasta - ",730226,"   Subsecretaría de Agricultura - "
"as0013332","Concepción","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-01-08,2015-01-09,"Entrega de equipamiento PAMMA Carbón - ",337008,"   Subsecretaría de Minería - "
"as0013342","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-01-06,2015-01-06,"Participar en sesión de la Comisión de Minería y Energía del Senado. - ",70828,"   Subsecretaría de Minería - "
"as0013352","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-01-07,2015-01-07,"Participar en sesión de la Comisión de Minería y Energía del Senado. - ",70828,"   Subsecretaría de Minería - "
"as0013362","Antofagasta","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-01-14,2015-01-18,"Participar en Seminario de CORFO - ",410293,"   Subsecretaría de Minería - "
"as0013372","Valparaíso","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2015-01-07,2015-01-07,"Participar en sesión de la Comisión de Minería y Energía del Senado. - ",30000,"   Subsecretaría de Minería - "
"as0013382","Antofagasta","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2015-01-13,2015-01-14,"Participar en Seminario ""Diálogo sobre la Exposición Ocupacional a Hipobaria Intermitente Crónica por Gran Altitud"" - ",378602,"   Subsecretaría de Minería - "
"as0013392","Copiapó","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2015-01-21,2015-01-22,"Participar en Directorio de ENAMI - ",133086,"   Empresa Nacional de Minería - "
"as0013402","Copiapó","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-01-21,2015-01-22,"Participar en Directorio de ENAMI - ",149586,"   Empresa Nacional de Minería - "
"as0014732","Antofagasta","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2015-02-09,2015-02-09,"Entregar Informe del Litio a 19 comunidades de la comuna. - ",343561,"   Subsecretaría de Minería - "
"as0016892","Valparaíso","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2015-03-18,2015-03-18,"Asistir a la Cámara de Diputados, con el objeto de informar respecto del mecanismo que determina el precio de sustentación del Cobre. - ",70828,"   Subsecretaría de Minería - "
"as0016992","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-03-07,2015-03-07,"Participar en jornada de trabajo de Ministros. - ",30000,"   Subsecretaría de Minería - "
"as0017002","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-03-11,2015-03-11,"Asistir a reunión con diputados y a la sesión en la que se nombra al nuevo presidente del Senado. - ",70828,"   Subsecretaría de Minería - "
"as0017012","Antofagasta","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-03-12,2015-03-15,"Visita técnica a Faena Chuquicamata, realizar actividad con la Corporación de Mujeres Trabajadoras del Cobre-CORMUTRAC. - ",361503,"   Subsecretaría de Minería - "
"as0017022","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-03-17,2015-03-17,"Asistir a la sesión en la que nombran al nuevo Presidente de la Cámara de Diputados y a reunión con Diputados. - ",70828,"   Subsecretaría de Minería - "
"as0017032","San Felipe","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-03-20,2015-03-20,"Realizar entrega de contenedores y equipos perforadores en la localidad de San Felipe. - ",70828,"   Subsecretaría de Minería - "
"as0017082","Toronto, Canada","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-02-28,2015-03-04,"Participar en Feria Internacional PDAC 2015 - ",8524306,"   Subsecretaría de Minería - "
"as0017102","Toronto, Canada","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2015-02-28,2015-03-06,"Participar en Feria Internacional PDAC 2015. - ",9875929,"   Subsecretaría de Minería - "
"as0018422","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-01-28,2015-01-28,"Participar en la Sesión Extraordinaria del Senado, Proyecto de ley que modifica la ley N° 20.551, que regula el cierre de Faenas Mineras. - ",70828,"   Subsecretaría de Minería - "
"as0018432","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2015-03-04,2015-03-04,"Participar en la sesión de la comisión de Minería y Energía del Senado y en la votación en sala de la Cámara de Diputados, Tema cierre faenas Mineras. - ",70828,"   Subsecretaría de Minería - "
"at0012812","Antofagasta, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2015-01-19,2015-01-19,"Asistencia a la Inauguración de la Casa de Acogida de la comuna de Tocopilla. - ",357097,"   Servicio Nacional de la Mujer - "
"at0013292","Valparaíso, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2015-01-27,2015-01-27,"Asistencia al Senado a la votación del Proyecto de Ley que crea el Ministerio de la Mujer y la Equidad de Género. - ",26800,"   Servicio Nacional de la Mujer - "
"at0013592","Valparaiso","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-01-07,2015-01-07,"MINISTRA ASISTE AL SENADO A REVISIÓN DE INDICACIONES PRESENTADAS AL MINISTERIO DE LA MUJER Y EQUIDAD DE GÉNERO - ",26800,"   SERNAM - "
"at0013602","Quillota","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-01-09,2015-01-09,"inauguración  casa de acogida para mujeres que viven violencia - ",26800,"   SERNAM - "
"at0013612","Valparaiso","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-01-20,2015-01-20,"ministra asiste al congreso a sala para trámite e la ley que sustituye  el sistema electoral binominal por uno de carácter proporcional - ",26800,"   SERNAM - "
"at0013622","VALPARAISO","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-01-27,2015-01-27,"ministra asiste a la comisión de hacienda del senado para aprobación de las indicaciones presentadas la proyecto de ley que crea el ministerio de la mujer y equidad de género - ",26800,"   SERNAM - "
"at0013632","Valparaiso","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-01-28,2015-01-28,"ministra asiste al congreso, cámara de diputados al trámite final para la  aprobación del ministerio de la mujer y equidad de género - ",26800,"   SERNAM - "
"at0014122","Valparaíso, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2015-01-28,2015-01-28,"Asiste a la Camara de Diputados, para el trámite final para la aprobación del Ministerio de la Mujer y Equidad de Género - ",26800,"   Servicio Nacional de la Mujer - "
"at0015142","Nueva York, Estados Unidos","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-03-08,2015-03-11,"Asiste al ""Quincuagésimo Noveno Período de Sesiones de la Comisión de la Condición Jurídica y Social de la Mujer CSW"". - ",6922787,"   Servicio Nacional de Mujer -     Servicio Nacional de la Mujer - "
"at0015292","Valparaíso, Chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-03-17,2015-03-17,"Asiste a la Comisión de Salud: Discusión Proyecto de Ley que regula la Despenalización de la interrupción voluntaria del embarazo en tres causales - ",26800,"   Servicio Nacional de la Mujer - "
"at0015302","Valparaíso, Chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-03-04,2015-03-04,"Reunión en el Congreso Nacional - ",26800,"   Servicio Nacional de la Mujer - "
"at0015522","Puerto Montt, Chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2015-03-19,2015-03-20,"Ministra asiste a Gobierno en Terreno - ",455134,"   Servicio Nacional de la Mujer - "
"at0016432","Nueva York, Estados Unidos","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2015-03-10,2015-03-14,"Participación en el 59° Período de Sesiones de la Comisión de la Condición Jurídica y Social de la Mujer, CSW. - ",7511835,"   Servicio Nacional de la Mujer - "
"at0016532","Quito, Ecuador","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2015-03-25,2015-03-28,"Participación en la Reunión de Alto Nivel para la definición de Indicadores y Mecanismos de Transversalización del Enfoque de Género para UNASUR - ",2419401,"   ONU Mujeres -     Servicio Nacional de la Mujer - "
"at0017792","Valparaíso, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2015-03-31,2015-03-31,"Asiste a la Cámara de Diputados: ""Proyecto que regula la despenalización de la interrupción voluntaria del embarazo en tres causales - ",26800,"   Servicio Nacional de la Mujer - "
"au0022352","Puerto Montt","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2015-01-09,2015-01-09,"Inauguración  Parque Eólico San Pedro, Chiloé - ",258113,"   Subsecretaría de Energía - "
"au0022732","La Serena, Comuna de Canela","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2015-01-12,2015-01-13,"Inauguración del Parque Eólico Punta Palmeras, Comuna de Canela - ",284899,"   Subsecretaría de Energía -     Subsecretaria de Energía - "
"au0022742","Valparaiso","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2015-01-14,2015-01-14,"Proyecto modificatoria Ley 20.365 que establece franquicia tributaria con respecto al Sistema Solar - ",40827,"   Subsecretaría de Energía - "
"au0022972","La Serena","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2015-01-21,2015-01-21,"Charla  de Energía Renovables no Convencionales  y su aplicación en el hogar - ",227475,"   Subsecretaría de Energía -     Subsecretaria de Energía - "
"au0023222","Calama","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-01-16,2015-01-18,"Visita a terreno:   -Visita a la Cooperativa Eléctrica  -Visita a nuevo loteo Calvario -Visita a aillu de Coyo.  Reunión con dirigentes de Comunidades de Pueblos Atacameños. Reunión con Comunidades Indígenas y representantes de la sociedad civil. - ",347041,"   Subsecretaria de Energía - "
"au0023232","Diego de Almagro - Copiapó","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-01-23,2015-01-23,"Ceremonia Inauguración PV Salvador.  Firma Convenio Intendencia de Copiapó y Ministerio de Energía. - ",40827,"   Subsecretaria de Energía - "
"au0024472","Balmaceda - Coyhaique","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-02-27,2015-02-28,"Reuniones Bilaterales Gobernadores, Alcaldes, Concejo Municipal de Villa O´Higgins y Coyhaique. Participación en  Taller de Política Energética con la comunidad de Villa O’Higgins. Firma de Convenio entre el Ministerio de Energía y la Intendencia Regional de Aysén. - ",143,"   Subsecretaria de Energía - "
"au0025582","Valdivia","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-03-19,2015-03-20,"Cuenta Publica 2014 Ministerio de energía. - ",142895,"   Subsecretaria de Energía - "
"au0025662","Valparaíso","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2015-03-10,2015-03-10,"Proyecto Modificatoria de La Ley N°20.365, que establece franquicia tributaria respecto de sistemas solares térmicos, de la Ley General de Servicios eléctricos y de la Ley que crea la Empresa Nacional del Petróleo. - ",40827,"   Subsecretaría de Energía - "
"au0025912","Alemania-Berlín","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-03-25,2015-03-26,"Participación Energy Transition Dialogue 2015 y sostener Reuniones Bilaterales con autoridades Gubernamentales y otras entidades Alemanas. - ",563751,"   Subsecretaria de Energía - "
"au0026362","Temuco","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2015-03-25,2015-03-25,"Reunión  Bilateral con Intendente de la IX región - ",298830,"   Subsecretaría de Energía - "
"av0012122","Arica","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-01-04,2015-01-06,"Inauguración Centro de Creación - ",523295,"   Consejo Nacional de la Cultura y las Artes - "
"av0012402","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-01-09,2015-01-09,"Audiencias, gestión interna, compromisos públicos. - ",0,"   CNCA - "
"av0012702","ARICA","Claudia Barattini Contreras","AV001793","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Ministro(a)",2015-01-05,2015-01-05,"INAUGURACIÓN CENTROS DE CREACIÓN JUVENIL - ",40827,"   CNCA - "
"av0012712","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-01-15,2015-01-15,"Reuniones, audiencias, gestión interna, compromisos públicos. - ",0,"   CNCA - "
"av0012722","CARTAGENA","Claudia Barattini Contreras","AV001793","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Ministro(a)",2015-01-03,2015-01-03,"LANZAMIENTO VERANO PARA TODAS Y TODOS - ",40827,"   CNCA - "
"av00129062","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-03-05,2015-03-05,"Reuniones internas de evaluación y coordinación del trabajo. Reunión con ministro de Educación. - ",0,"   CNCA - "
"av0014252","BERLÍN- ALEMANIA","Claudia Barattini Contreras","AV001793","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Ministro(a)",2015-02-04,2015-02-10,"Participar de las actividades  del “65 Festival Internacional de Cine de Berlín”, certamen cinematográfico de alta importancia para la internacionalización de la producción audiovisual chilena, en cuya  presente versión  se encuentran  nominados dos filmes nacionales. Adicionalmente, en estricta coordinación con el Ministerio de Relaciones Exteriores, se desarrollará una agenda de trabajo interinstitucional   con autoridades culturales de la República Federal Alemana. - ",4974877,"   CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES -     CNCA - "
"av0014332","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-01-22,2015-02-11,"Audiencias, coordinación trabajo interno, trabajo administrativo. - ",0,"   Consejo Nacional de la Cultura y las Artes - "
"av0014342","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-02-12,2015-02-17,"Audiencias, reuniones, conmemoraciones, trabajo administrativo, coordinación de gestión interna. - ",0,"   Consejo Nacional de la Cultura y las Artes - "
"av0014742","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-01-22,2015-01-22,"Reuniones internas, trabajo administrativo, Inauguración Casa de la Cultura en la comuna de Pedro Aguirre Cerda. - ",0,"   CNCA - "
"av0014752","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-02-12,2015-02-16,"Reuniones internas, trabajo administrativo, reuniones con otros organismos del Estado, asistencia a aniversario fundación de la ciudad de Santiago, audiencias, punto de prensa y encuentro con artistas y cultores de pueblos originarios en el marco del Festival WOMAD, entrevista TV, reunión con sindicato de actores. - ",0,"   CNACA - "
"av0014762","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-02-18,2015-02-18,"Reuniones internas, audiencias, trabajo administrativo. - ",0,"   CNCA - "
"av0014772","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-02-20,2015-02-28,"Audiencias, trabajo administrativo, Verano para Todos en comuna Pedro Aguirre Cerda, reunión con ministerio de Bienes Nacionales, acto en conmemoración del asesinato de Tucapel Jiménez, reuniones en Ministerio Secretaría General de Gobierno, reuniones internas, Fiesta del Adulto Mayor en Talagante, reunión mensual de subsecretarias, participación como invitada especial en ONU-Mujeres - ",0,"   CNCA - "
"av00149062","Concepción","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-03-05,2015-03-06,"Cierre  consulta previa pueblos originarios - ",366753,"   CNCA - "
"av00149262","San Antonino","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-03-10,2015-03-11,"Celebración  con los Artistas por el 20% de la música.   Centro Cultural Municipal San Antonino Celebración primer año de  Gobierno - ",30681,"   CNCA - "
"av00156432","Valdivia","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2015-03-27,2015-03-29,"Presentación del libro pasajero en transito Visita a Centros de Creación - ",481432,"   CNCA - "
"av0016122","Coyhaique","Claudia Barattini Contreras","AV001793","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Ministro(a)",2015-03-24,2015-03-25,"Saludo Intendente de Aysén Visita Terreno donde se construirá CE- CREA  Entrega de libros salas de lectura Plan Nacional del Fomento de  Lectura - ",530439,"   CNCA - "
"aw0022332","Valparaiso","Marcelo Mena Carrasco","AW002404","SUBSECRETARÍA DEL MEDIO AMBIENTE","aw002","Subsecretario",2015-01-07,2015-01-07,"Sesión Comisión de Minería y Energía de la Cámara de Diputados - ",41000,"   Subsecretaria del Medio Ambiente - "
"aw0022832","Ciudad de Valparaiso","Pablo Esteban Badenier Martínez","AW002400","SUBSECRETARÍA DEL MEDIO AMBIENTE","aw002","Ministro(a)",2015-01-06,2015-01-06,"Reunión con Parlamentarios de la Cámara de Diputados - ",41000,"   Subsecretaría de Medio Ambiente - "
"aw0022842","Ciudad de Valparaíso","Pablo Esteban Badenier Martínez","AW002400","SUBSECRETARÍA DEL MEDIO AMBIENTE","aw002","Ministro(a)",2015-01-07,2015-01-07,"Comisión de Medio Ambiente Sesión de Responsabilidad Extendida del Productor - ",40827,"   Subsecretaría del Medio Ambiente - "
"aw0022852","Ciudad de la Serena, Valle del Elqui y Andacollo","Pablo Esteban Badenier Martínez","AW002400","SUBSECRETARÍA DEL MEDIO AMBIENTE","aw002","Ministro(a)",2015-01-08,2015-01-10,"Ceremonia de Declaración de Santuario de la Naturaleza en Estero Derecho, Ceremonia anuncio entrada en vigencia Plan Descontaminación Andacollo, Entrega Balance 2014 y proyecciones 2015 del Ministerio del Medio Ambiente. - ",471000,"   Subsecretaria de Medio Ambiente -     Subsecretaría de Medio Ambiente - "
